Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.4
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.7
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.2
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,28.2
Symptoms of Anxiety Disorder,By State,Florida,Florida,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,33.8
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.7
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,20.7
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,28.3
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.3
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.5
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,27.8
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,28.3
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,33.3
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.0
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,25.2
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.1
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.7
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.0
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,27.5
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,33.8
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,30.1
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,22.6
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,22.2
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,30.3
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.7
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.8
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,37.1
Symptoms of Anxiety Disorder,By State,New York,New York,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.8
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.6
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,18.4
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.6
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.7
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,35.3
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.4
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,30.8
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.2
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,26.3
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,30.4
Symptoms of Anxiety Disorder,By State,Texas,Texas,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.1
Symptoms of Anxiety Disorder,By State,Utah,Utah,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,29.7
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.8
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,28.3
Symptoms of Anxiety Disorder,By State,Washington,Washington,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,31.7
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,33.6
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,22.7
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1,5,"May 28 - June 2, 2020",05/28/2020,06/02/2020,25.3
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.7
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,26.2
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,30.8
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,31.6
Symptoms of Anxiety Disorder,By State,California,California,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.7
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,30.9
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,27.7
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.5
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.0
Symptoms of Anxiety Disorder,By State,Florida,Florida,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,34.8
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,32.7
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,20.7
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.6
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,34.2
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.7
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,31.9
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,29.9
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.0
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,32.5
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,31.5
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,22.8
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,26.1
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,24.6
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,27.5
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,31.9
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,23.2
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,26.4
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,23.5
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.3
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,31.7
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,30.7
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.6
Symptoms of Anxiety Disorder,By State,New York,New York,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,36.3
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.3
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,20.2
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,30.6
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.9
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,35.0
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,29.2
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,26.6
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,23.7
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,25.6
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,30.6
Symptoms of Anxiety Disorder,By State,Texas,Texas,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,33.0
Symptoms of Anxiety Disorder,By State,Utah,Utah,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,28.0
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,29.8
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,29.5
Symptoms of Anxiety Disorder,By State,Washington,Washington,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,29.4
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,35.8
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,25.3
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1,6,"June 4 - June 9, 2020",06/04/2020,06/09/2020,21.3
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.9
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.3
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,25.6
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.7
Symptoms of Anxiety Disorder,By State,California,California,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.7
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,29.8
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,35.1
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.2
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,25.9
Symptoms of Anxiety Disorder,By State,Florida,Florida,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,37.4
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.3
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,31.7
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,26.0
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,31.0
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.8
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,26.1
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.5
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,26.6
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,38.4
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,32.2
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,34.6
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,27.3
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.2
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,28.0
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,31.6
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.3
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.6
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,24.1
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.5
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,28.1
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.5
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,22.7
Symptoms of Anxiety Disorder,By State,New York,New York,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,28.7
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.0
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.3
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,31.5
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.9
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,39.8
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,28.4
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,25.5
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.6
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,24.5
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,28.7
Symptoms of Anxiety Disorder,By State,Texas,Texas,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,35.5
Symptoms of Anxiety Disorder,By State,Utah,Utah,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,32.0
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,33.0
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,30.1
Symptoms of Anxiety Disorder,By State,Washington,Washington,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,29.3
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,26.7
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,23.5
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1,7,"June 11 - June 16, 2020",06/11/2020,06/16/2020,24.2
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,33.7
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,31.8
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,34.7
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,32.7
Symptoms of Anxiety Disorder,By State,California,California,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,34.4
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,26.7
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,34.5
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,23.6
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,39.6
Symptoms of Anxiety Disorder,By State,Florida,Florida,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,33.3
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,32.6
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,22.9
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,28.3
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,30.6
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,30.6
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,32.4
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,29.4
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,33.2
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,41.3
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,24.1
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,30.1
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,27.9
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,27.4
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,25.0
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,31.8
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,28.3
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,27.8
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,25.0
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,38.4
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,31.2
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,30.8
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,39.0
Symptoms of Anxiety Disorder,By State,New York,New York,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,26.9
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,29.1
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,28.7
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,27.7
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,39.0
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,37.1
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,32.7
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,28.2
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,31.4
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,8,"June 18 - June 23, 2020",06/18/2020,06/23/2020,24.2
